kmer_id	target_family	chromosome	total_exact_hits	inside_broad_CenSat	outside_broad_CenSat	fine_HSat3_hits	fine_HSat2_hits	fine_alphaSat_hits	fine_ct_hits	fine_outside_hits
k16_4d01a0d0	HSat2	chr9	1	1	0	0	1	0	0	0
k16_4d01a0d0	HSat2	chr10	306	306	0	0	306	0	0	0
k16_4d01a0d0	HSat2	chr11	0	0	0	0	0	0	0	0
k16_4d01a0d0	HSat2	chr12	0	0	0	0	0	0	0	0
k16_4d01a0d0	HSat2	chr13	0	0	0	0	0	0	0	0
k16_4d01a0d0	HSat2	chr14	0	0	0	0	0	0	0	0
k16_4d01a0d0	HSat2	chr15	0	0	0	0	0	0	0	0
k16_4d01a0d0	HSat2	chr16	10	10	0	0	10	0	0	0
k16_4d01a0d0	HSat2	chr17	2	2	0	0	2	0	0	0
k16_4d01a0d0	HSat2	chr18	0	0	0	0	0	0	0	0
k16_4d01a0d0	HSat2	chr19	0	0	0	0	0	0	0	0
k16_4d01a0d0	HSat2	chr20	0	0	0	0	0	0	0	0
k16_4d01a0d0	HSat2	chr21	0	0	0	0	0	0	0	0
k16_4d01a0d0	HSat2	chr22	2	2	0	0	2	0	0	0
k16_4d01a0d0	HSat2	chrX	0	0	0	0	0	0	0	0
k16_4d01a0d0	HSat2	chrY	0	0	0	0	0	0	0	0
k16_4d83a118	HSat2	chr1	178	178	0	0	178	0	0	0
k16_4d83a118	HSat2	chr2	299	299	0	0	299	0	0	0
k16_4d83a118	HSat2	chr3	0	0	0	0	0	0	0	0
k16_4d83a118	HSat2	chr4	0	0	0	0	0	0	0	0
k16_4d83a118	HSat2	chr5	0	0	0	0	0	0	0	0
k16_4d83a118	HSat2	chr6	0	0	0	0	0	0	0	0
k16_4d83a118	HSat2	chr7	46	46	0	0	46	0	0	0
k16_4d83a118	HSat2	chr8	0	0	0	0	0	0	0	0
k16_4d83a118	HSat2	chr9	5	5	0	0	5	0	0	0
k16_4d83a118	HSat2	chr10	105	105	0	0	105	0	0	0
k16_4d83a118	HSat2	chr11	0	0	0	0	0	0	0	0
k16_4d83a118	HSat2	chr12	0	0	0	0	0	0	0	0
k16_4d83a118	HSat2	chr13	0	0	0	0	0	0	0	0
k16_4d83a118	HSat2	chr14	0	0	0	0	0	0	0	0
k16_4d83a118	HSat2	chr15	0	0	0	0	0	0	0	0
k16_4d83a118	HSat2	chr16	2517	2517	0	0	2517	0	0	0
k16_4d83a118	HSat2	chr17	16	16	0	0	16	0	0	0
k16_4d83a118	HSat2	chr18	0	0	0	0	0	0	0	0
k16_4d83a118	HSat2	chr19	0	0	0	0	0	0	0	0
k16_4d83a118	HSat2	chr20	0	0	0	0	0	0	0	0
k16_4d83a118	HSat2	chr21	0	0	0	0	0	0	0	0
k16_4d83a118	HSat2	chr22	13	13	0	0	13	0	0	0
k16_4d83a118	HSat2	chrX	0	0	0	0	0	0	0	0
k16_4d83a118	HSat2	chrY	0	0	0	0	0	0	0	0
k16_4f5be4f5	HSat3	chr1	12	12	0	12	0	0	0	0
k16_4f5be4f5	HSat3	chr2	7	7	0	7	0	0	0	0
k16_4f5be4f5	HSat3	chr3	4	4	0	4	0	0	0	0
k16_4f5be4f5	HSat3	chr4	6	6	0	6	0	0	0	0
k16_4f5be4f5	HSat3	chr5	34	34	0	34	0	0	0	0
k16_4f5be4f5	HSat3	chr6	0	0	0	0	0	0	0	0
k16_4f5be4f5	HSat3	chr7	10	10	0	10	0	0	0	0
k16_4f5be4f5	HSat3	chr8	0	0	0	0	0	0	0	0
k16_4f5be4f5	HSat3	chr9	5975	5974	1	5974	0	0	0	1
k16_4f5be4f5	HSat3	chr10	60	60	0	60	0	0	0	0
k16_4f5be4f5	HSat3	chr11	0	0	0	0	0	0	0	0
k16_4f5be4f5	HSat3	chr12	0	0	0	0	0	0	0	0
k16_4f5be4f5	HSat3	chr13	26	26	0	26	0	0	0	0
k16_4f5be4f5	HSat3	chr14	70	70	0	70	0	0	0	0
k16_4f5be4f5	HSat3	chr15	40	40	0	40	0	0	0	0
k16_4f5be4f5	HSat3	chr16	0	0	0	0	0	0	0	0
k16_4f5be4f5	HSat3	chr17	24	24	0	24	0	0	0	0
k16_4f5be4f5	HSat3	chr18	0	0	0	0	0	0	0	0
k16_4f5be4f5	HSat3	chr19	0	0	0	0	0	0	0	0
k16_4f5be4f5	HSat3	chr20	116	116	0	116	0	0	0	0
k16_4f5be4f5	HSat3	chr21	71	71	0	71	0	0	0	0
k16_4f5be4f5	HSat3	chr22	77	77	0	77	0	0	0	0
k16_4f5be4f5	HSat3	chrX	0	0	0	0	0	0	0	0
k16_4f5be4f5	HSat3	chrY	112	112	0	112	0	0	0	0
k16_4f62d4e8	HSat2	chr1	12639	12639	0	0	12639	0	0	0
k16_4f62d4e8	HSat2	chr2	1	1	0	0	1	0	0	0
k16_4f62d4e8	HSat2	chr3	0	0	0	0	0	0	0	0
k16_4f62d4e8	HSat2	chr4	0	0	0	0	0	0	0	0
k16_4f62d4e8	HSat2	chr5	0	0	0	0	0	0	0	0
k16_4f62d4e8	HSat2	chr6	0	0	0	0	0	0	0	0
k16_4f62d4e8	HSat2	chr7	0	0	0	0	0	0	0	0
k16_4f62d4e8	HSat2	chr8	0	0	0	0	0	0	0	0
k16_4f62d4e8	HSat2	chr9	1	1	0	0	1	0	0	0
k16_4f62d4e8	HSat2	chr10	183	183	0	0	183	0	0	0
k16_4f62d4e8	HSat2	chr11	0	0	0	0	0	0	0	0
k16_4f62d4e8	HSat2	chr12	0	0	0	0	0	0	0	0
k16_4f62d4e8	HSat2	chr13	0	0	0	0	0	0	0	0
k16_4f62d4e8	HSat2	chr14	0	0	0	0	0	0	0	0
k16_4f62d4e8	HSat2	chr15	0	0	0	0	0	0	0	0
k16_4f62d4e8	HSat2	chr16	3	3	0	0	3	0	0	0
k16_4f62d4e8	HSat2	chr17	1	1	0	0	1	0	0	0
k16_4f62d4e8	HSat2	chr18	0	0	0	0	0	0	0	0
k16_4f62d4e8	HSat2	chr19	0	0	0	0	0	0	0	0
k16_4f62d4e8	HSat2	chr20	0	0	0	0	0	0	0	0
k16_4f62d4e8	HSat2	chr21	0	0	0	0	0	0	0	0
k16_4f62d4e8	HSat2	chr22	2	2	0	0	2	0	0	0
k16_4f62d4e8	HSat2	chrX	0	0	0	0	0	0	0	0
k16_4f62d4e8	HSat2	chrY	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr1	7422	7422	0	0	7422	0	0	0
k16_4f6fd4d6	HSat2	chr2	1	1	0	0	1	0	0	0
k16_4f6fd4d6	HSat2	chr3	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr4	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr5	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr6	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr7	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr8	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr9	1	1	0	0	1	0	0	0
k16_4f6fd4d6	HSat2	chr10	144	144	0	0	144	0	0	0
k16_4f6fd4d6	HSat2	chr11	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr12	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr13	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr14	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr15	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr16	3	3	0	0	3	0	0	0
k16_4f6fd4d6	HSat2	chr17	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr18	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr19	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr20	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr21	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chr22	1	1	0	0	1	0	0	0
k16_4f6fd4d6	HSat2	chrX	0	0	0	0	0	0	0	0
k16_4f6fd4d6	HSat2	chrY	0	0	0	0	0	0	0	0
k16_51d8e3d4	HSat2	chr1	7533	7533	0	0	7533	0	0	0
k16_51d8e3d4	HSat2	chr2	94	94	0	0	94	0	0	0
k16_51d8e3d4	HSat2	chr3	0	0	0	0	0	0	0	0
k16_51d8e3d4	HSat2	chr4	0	0	0	0	0	0	0	0
k16_51d8e3d4	HSat2	chr5	0	0	0	0	0	0	0	0
k16_51d8e3d4	HSat2	chr6	0	0	0	0	0	0	0	0
k16_51d8e3d4	HSat2	chr7	12	12	0	0	12	0	0	0
k16_51d8e3d4	HSat2	chr8	0	0	0	0	0	0	0	0
k16_51d8e3d4	HSat2	chr9	3	3	0	0	3	0	0	0
k16_51d8e3d4	HSat2	chr10	228	228	0	0	228	0	0	0
k16_51d8e3d4	HSat2	chr11	0	0	0	0	0	0	0	0
k16_51d8e3d4	HSat2	chr12	0	0	0	0	0	0	0	0
k16_51d8e3d4	HSat2	chr13	0	0	0	0	0	0	0	0
k16_51d8e3d4	HSat2	chr14	0	0	0	0	0	0	0	0
k16_51d8e3d4	HSat2	chr15	0	0	0	0	0	0	0	0
k16_51d8e3d4	HSat2	chr16	1922	1922	0	0	1922	0	0	0
k16_51d8e3d4	HSat2	chr17	2	2	0	0	2	0	0	0
k16_51d8e3d4	HSat2	chr18	0	0	0	0	0	0	0	0
k16_51d8e3d4	HSat2	chr19	0	0	0	0	0	0	0	0
k16_51d8e3d4	HSat2	chr20	0	0	0	0	0	0	0	0
k16_51d8e3d4	HSat2	chr21	0	0	0	0	0	0	0	0
k16_51d8e3d4	HSat2	chr22	7	7	0	0	7	0	0	0
k16_51d8e3d4	HSat2	chrX	0	0	0	0	0	0	0	0
k16_51d8e3d4	HSat2	chrY	0	0	0	0	0	0	0	0
k16_51da7e3d	HSat3	chr1	0	0	0	0	0	0	0	0
k16_51da7e3d	HSat3	chr2	2	2	0	2	0	0	0	0
k16_51da7e3d	HSat3	chr3	0	0	0	0	0	0	0	0
k16_51da7e3d	HSat3	chr4	1	1	0	1	0	0	0	0
k16_51da7e3d	HSat3	chr5	4	4	0	4	0	0	0	0
k16_51da7e3d	HSat3	chr6	0	0	0	0	0	0	0	0
k16_51da7e3d	HSat3	chr7	0	0	0	0	0	0	0	0
k16_51da7e3d	HSat3	chr8	0	0	0	0	0	0	0	0
k16_51da7e3d	HSat3	chr9	67	67	0	67	0	0	0	0
k16_51da7e3d	HSat3	chr10	1	1	0	1	0	0	0	0
k16_51da7e3d	HSat3	chr11	0	0	0	0	0	0	0	0
k16_51da7e3d	HSat3	chr12	0	0	0	0	0	0	0	0
k16_51da7e3d	HSat3	chr13	25	25	0	25	0	0	0	0
k16_51da7e3d	HSat3	chr14	21	21	0	21	0	0	0	0
k16_51da7e3d	HSat3	chr15	0	0	0	0	0	0	0	0
k16_51da7e3d	HSat3	chr16	0	0	0	0	0	0	0	0
k16_51da7e3d	HSat3	chr17	0	0	0	0	0	0	0	0
k16_51da7e3d	HSat3	chr18	0	0	0	0	0	0	0	0
k16_51da7e3d	HSat3	chr19	0	0	0	0	0	0	0	0
k16_51da7e3d	HSat3	chr20	80	80	0	80	0	0	0	0
k16_51da7e3d	HSat3	chr21	10	10	0	10	0	0	0	0
k16_51da7e3d	HSat3	chr22	3	3	0	3	0	0	0	0
k16_51da7e3d	HSat3	chrX	0	0	0	0	0	0	0	0
k16_51da7e3d	HSat3	chrY	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr1	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr2	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr3	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr4	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr5	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr6	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr7	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr8	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr9	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr10	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr11	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr12	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr13	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr14	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr15	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr16	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr17	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr18	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr19	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr20	35	35	0	35	0	0	0	0
k16_51dabc3c	HSat3	chr21	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chr22	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chrX	0	0	0	0	0	0	0	0
k16_51dabc3c	HSat3	chrY	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr1	2	2	0	2	0	0	0	0
k16_53d43eac	HSat3	chr2	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr3	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr4	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr5	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr6	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr7	1	0	1	0	0	0	0	1
k16_53d43eac	HSat3	chr8	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr9	3	3	0	3	0	0	0	0
k16_53d43eac	HSat3	chr10	33	33	0	33	0	0	0	0
k16_53d43eac	HSat3	chr11	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr12	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr13	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr14	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr15	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr16	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr17	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr18	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr19	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr20	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr21	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chr22	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chrX	0	0	0	0	0	0	0	0
k16_53d43eac	HSat3	chrY	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr1	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr2	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr3	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr4	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr5	13	13	0	13	0	0	0	0
k16_562e83b4	HSat3	chr6	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr7	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr8	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr9	8	8	0	8	0	0	0	0
k16_562e83b4	HSat3	chr10	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr11	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr12	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr13	1	0	1	0	0	0	0	1
k16_562e83b4	HSat3	chr14	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr15	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr16	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr17	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr18	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr19	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr20	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr21	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chr22	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chrX	0	0	0	0	0	0	0	0
k16_562e83b4	HSat3	chrY	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr1	7017	7017	0	0	7017	0	0	0
k16_583a0d74	HSat2	chr2	1	1	0	0	1	0	0	0
k16_583a0d74	HSat2	chr3	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr4	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr5	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr6	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr7	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr8	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr9	1	1	0	0	1	0	0	0
k16_583a0d74	HSat2	chr10	157	157	0	0	157	0	0	0
k16_583a0d74	HSat2	chr11	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr12	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr13	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr14	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr15	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr16	4	4	0	0	4	0	0	0
k16_583a0d74	HSat2	chr17	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr18	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr19	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr20	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr21	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chr22	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chrX	0	0	0	0	0	0	0	0
k16_583a0d74	HSat2	chrY	0	0	0	0	0	0	0	0
k16_60e83458	HSat2	chr1	6963	6963	0	0	6963	0	0	0
k16_60e83458	HSat2	chr2	4	4	0	0	4	0	0	0
k16_60e83458	HSat2	chr3	0	0	0	0	0	0	0	0
k16_60e83458	HSat2	chr4	0	0	0	0	0	0	0	0
k16_60e83458	HSat2	chr5	0	0	0	0	0	0	0	0
k16_60e83458	HSat2	chr6	0	0	0	0	0	0	0	0
k16_60e83458	HSat2	chr7	22	22	0	0	22	0	0	0
k16_60e83458	HSat2	chr8	0	0	0	0	0	0	0	0
k16_60e83458	HSat2	chr9	2	2	0	0	2	0	0	0
k16_60e83458	HSat2	chr10	285	285	0	0	285	0	0	0
k16_60e83458	HSat2	chr11	0	0	0	0	0	0	0	0
k16_60e83458	HSat2	chr12	0	0	0	0	0	0	0	0
k16_60e83458	HSat2	chr13	0	0	0	0	0	0	0	0
k16_60e83458	HSat2	chr14	0	0	0	0	0	0	0	0
k16_60e83458	HSat2	chr15	0	0	0	0	0	0	0	0
k16_60e83458	HSat2	chr16	41	41	0	0	41	0	0	0
k16_60e83458	HSat2	chr17	7	7	0	0	7	0	0	0
k16_60e83458	HSat2	chr18	0	0	0	0	0	0	0	0
k16_60e83458	HSat2	chr19	0	0	0	0	0	0	0	0
k16_60e83458	HSat2	chr20	0	0	0	0	0	0	0	0
k16_60e83458	HSat2	chr21	0	0	0	0	0	0	0	0
k16_60e83458	HSat2	chr22	5	5	0	0	5	0	0	0
k16_60e83458	HSat2	chrX	0	0	0	0	0	0	0	0
k16_60e83458	HSat2	chrY	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr1	2	2	0	0	2	0	0	0
k16_60e836d1	HSat2	chr2	1	1	0	0	1	0	0	0
k16_60e836d1	HSat2	chr3	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr4	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr5	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr6	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr7	1	1	0	0	1	0	0	0
k16_60e836d1	HSat2	chr8	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr9	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr10	95	95	0	0	95	0	0	0
k16_60e836d1	HSat2	chr11	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr12	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr13	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr14	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr15	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr16	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr17	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr18	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr19	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr20	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr21	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chr22	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chrX	0	0	0	0	0	0	0	0
k16_60e836d1	HSat2	chrY	0	0	0	0	0	0	0	0
k16_6214f638	HSat2	chr1	19953	19953	0	0	19953	0	0	0
k16_6214f638	HSat2	chr2	7	7	0	0	7	0	0	0
k16_6214f638	HSat2	chr3	1	0	1	0	0	0	0	1
k16_6214f638	HSat2	chr4	0	0	0	0	0	0	0	0
k16_6214f638	HSat2	chr5	0	0	0	0	0	0	0	0
k16_6214f638	HSat2	chr6	0	0	0	0	0	0	0	0
k16_6214f638	HSat2	chr7	9	9	0	0	9	0	0	0
k16_6214f638	HSat2	chr8	0	0	0	0	0	0	0	0
k16_6214f638	HSat2	chr9	4	4	0	0	4	0	0	0
k16_6214f638	HSat2	chr10	470	470	0	0	470	0	0	0
k16_6214f638	HSat2	chr11	0	0	0	0	0	0	0	0
k16_6214f638	HSat2	chr12	0	0	0	0	0	0	0	0
k16_6214f638	HSat2	chr13	0	0	0	0	0	0	0	0
k16_6214f638	HSat2	chr14	0	0	0	0	0	0	0	0
k16_6214f638	HSat2	chr15	0	0	0	0	0	0	0	0
k16_6214f638	HSat2	chr16	12	12	0	0	12	0	0	0
k16_6214f638	HSat2	chr17	4	4	0	0	4	0	0	0
k16_6214f638	HSat2	chr18	0	0	0	0	0	0	0	0
k16_6214f638	HSat2	chr19	0	0	0	0	0	0	0	0
k16_6214f638	HSat2	chr20	0	0	0	0	0	0	0	0
k16_6214f638	HSat2	chr21	0	0	0	0	0	0	0	0
k16_6214f638	HSat2	chr22	5	5	0	0	5	0	0	0
k16_6214f638	HSat2	chrX	0	0	0	0	0	0	0	0
k16_6214f638	HSat2	chrY	0	0	0	0	0	0	0	0
k16_62e83a02	HSat3	chr1	14	14	0	14	0	0	0	0
k16_62e83a02	HSat3	chr2	8	8	0	8	0	0	0	0
k16_62e83a02	HSat3	chr3	0	0	0	0	0	0	0	0
k16_62e83a02	HSat3	chr4	0	0	0	0	0	0	0	0
k16_62e83a02	HSat3	chr5	278	278	0	278	0	0	0	0
k16_62e83a02	HSat3	chr6	0	0	0	0	0	0	0	0
k16_62e83a02	HSat3	chr7	51	51	0	51	0	0	0	0
k16_62e83a02	HSat3	chr8	0	0	0	0	0	0	0	0
k16_62e83a02	HSat3	chr9	6445	6445	0	6445	0	0	0	0
k16_62e83a02	HSat3	chr10	26	26	0	26	0	0	0	0
k16_62e83a02	HSat3	chr11	0	0	0	0	0	0	0	0
k16_62e83a02	HSat3	chr12	0	0	0	0	0	0	0	0
k16_62e83a02	HSat3	chr13	20	20	0	20	0	0	0	0
k16_62e83a02	HSat3	chr14	43	43	0	43	0	0	0	0
k16_62e83a02	HSat3	chr15	41	41	0	41	0	0	0	0
k16_62e83a02	HSat3	chr16	0	0	0	0	0	0	0	0
k16_62e83a02	HSat3	chr17	9	9	0	9	0	0	0	0
k16_62e83a02	HSat3	chr18	0	0	0	0	0	0	0	0
k16_62e83a02	HSat3	chr19	0	0	0	0	0	0	0	0
k16_62e83a02	HSat3	chr20	92	92	0	92	0	0	0	0
k16_62e83a02	HSat3	chr21	55	55	0	55	0	0	0	0
k16_62e83a02	HSat3	chr22	32	32	0	32	0	0	0	0
k16_62e83a02	HSat3	chrX	0	0	0	0	0	0	0	0
k16_62e83a02	HSat3	chrY	1	1	0	1	0	0	0	0
k16_62e83f06	HSat3	chr1	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr2	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr3	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr4	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr5	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr6	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr7	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr8	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr9	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr10	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr11	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr12	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr13	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr14	2	2	0	2	0	0	0	0
k16_62e83f06	HSat3	chr15	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr16	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr17	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr18	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr19	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr20	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chr21	2	2	0	2	0	0	0	0
k16_62e83f06	HSat3	chr22	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chrX	0	0	0	0	0	0	0	0
k16_62e83f06	HSat3	chrY	0	0	0	0	0	0	0	0
k16_63d47638	HSat2	chr1	7234	7234	0	0	7234	0	0	0
k16_63d47638	HSat2	chr2	7	7	0	0	7	0	0	0
k16_63d47638	HSat2	chr3	0	0	0	0	0	0	0	0
k16_63d47638	HSat2	chr4	0	0	0	0	0	0	0	0
k16_63d47638	HSat2	chr5	0	0	0	0	0	0	0	0
k16_63d47638	HSat2	chr6	0	0	0	0	0	0	0	0
k16_63d47638	HSat2	chr7	12	12	0	0	12	0	0	0
k16_63d47638	HSat2	chr8	0	0	0	0	0	0	0	0
k16_63d47638	HSat2	chr9	2	2	0	0	2	0	0	0
k16_63d47638	HSat2	chr10	227	227	0	0	227	0	0	0
k16_63d47638	HSat2	chr11	0	0	0	0	0	0	0	0
k16_63d47638	HSat2	chr12	0	0	0	0	0	0	0	0
k16_63d47638	HSat2	chr13	0	0	0	0	0	0	0	0
k16_63d47638	HSat2	chr14	0	0	0	0	0	0	0	0
k16_63d47638	HSat2	chr15	0	0	0	0	0	0	0	0
k16_63d47638	HSat2	chr16	2257	2257	0	0	2257	0	0	0
k16_63d47638	HSat2	chr17	1	1	0	0	1	0	0	0
k16_63d47638	HSat2	chr18	0	0	0	0	0	0	0	0
k16_63d47638	HSat2	chr19	0	0	0	0	0	0	0	0
k16_63d47638	HSat2	chr20	0	0	0	0	0	0	0	0
k16_63d47638	HSat2	chr21	0	0	0	0	0	0	0	0
k16_63d47638	HSat2	chr22	5	5	0	0	5	0	0	0
k16_63d47638	HSat2	chrX	0	0	0	0	0	0	0	0
k16_63d47638	HSat2	chrY	0	0	0	0	0	0	0	0
k16_63e4f600	HSat2	chr1	43	43	0	0	43	0	0	0
